1;001(ж/д) Дёма - Шакша;Дёма - Шакша;>;Дёма;NULL;1
11;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;УЗМПИ;NULL;11
12;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;Исправительная колония №3;NULL;12
13;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;Магазин;NULL;13
14;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;ОАО Газсервис;NULL;14
15;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;Геодезическая улица;NULL;15
16;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;Сад №40;NULL;16
20;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;Сады №43;NULL;20
21;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;Сады №41 и 32;NULL;21
22;Г 299 ДК УМПО - Микрорайон Базилевка - Микрорайон «Федоровка»;299 Микрорайон «Федоровка» - Микрорайон Базилевка - ДК УМПО;>;Микрорайон «Федоровка»;NULL;22
1;Г 300  Радуга - ДК УМПО;ДК УМПО - Радуга;>;Радуга;NULL;1
2;Г 300  Радуга - ДК УМПО;ДК УМПО - Радуга;>;ДК Химиков;NULL;2
5;Г 300  Радуга - ДК УМПО;Радуга - ДК УМПО;<;ДК Химиков;NULL;5
6;Г 300  Радуга - ДК УМПО;Радуга - ДК УМПО;<;Радуга;NULL;6
1;М 1(г) Инорс - ТСК Пушкинский;Инорс - ТСК Пушкинский;>;Гимназия №140;NULL;1
7;М 1(г) Инорс - ТСК Пушкинский;Инорс - ТСК Пушкинский;>;Уфимский ДОК;NULL;7
8;М 1(г) Инорс - ТСК Пушкинский;Инорс - ТСК Пушкинский;>;Ул. им. Фроновых Бригад;NULL;8
9;М 1(г) Инорс - ТСК Пушкинский;Инорс - ТСК Пушкинский;>;Школа №68;NULL;9
10;М 1(г) Инорс - ТСК Пушкинский;Инорс - ТСК Пушкинский;>;Переулок Железнодорожный;NULL;10
11;М 1(г) Инорс - ТСК Пушкинский;Инорс - ТСК Пушкинский;>;Бульвар Баландина;NULL;11
12;М 1(г) Инорс - ТСК Пушкинский;Инорс - ТСК Пушкинский;>;Ул. Глинки;NULL;12
13;М 1(г) Инорс - ТСК Пушкинский;Инорс - ТСК Пушкинский;>;Университет им. Шолохова;NULL;13
38;М 1(г) Инорс - ТСК Пушкинский;ТСК Пушкинский - Инорс;<;Университет им. Шолохова;NULL;38
39;М 1(г) Инорс - ТСК Пушкинский;ТСК Пушкинский - Инорс;<;Ул. Глинки;NULL;39
40;М 1(г) Инорс - ТСК Пушкинский;ТСК Пушкинский - Инорс;<;Бульвар Баландина;NULL;40
41;М 1(г) Инорс - ТСК Пушкинский;ТСК Пушкинский - Инорс;<;Переулок Железнодорожный;NULL;41
42;М 1(г) Инорс - ТСК Пушкинский;ТСК Пушкинский - Инорс;<;Школа №68;NULL;42
43;М 1(г) Инорс - ТСК Пушкинский;ТСК Пушкинский - Инорс;<;Ул. им. Фроновых Бригад;NULL;43
44;М 1(г) Инорс - ТСК Пушкинский;ТСК Пушкинский - Инорс;<;Уфимский ДОК;NULL;44
50;М 1(г) Инорс - ТСК Пушкинский;ТСК Пушкинский - Инорс;<;Гимназия №140;NULL;50
26;М 2(г) Северный автовокзал - ТСК Пушкинский;Северный автовокзал - ТСК Пушкинский;>;БГУ;NULL;26
28;М 2(г) Северный автовокзал - ТСК Пушкинский;Северный автовокзал - ТСК Пушкинский;>;"""ТСК """"Пушкинский""""""";NULL;28
1;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;"""ТСК """"Пушкинский""""""";NULL;1
2;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;2
5;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;5
6;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;6
7;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;7
9;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;9
11;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;11
12;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;12
13;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;13
15;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;15
16;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;16
18;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;18
19;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;19
20;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;20
22;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;22
25;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;25
27;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;27
29;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;29
32;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;32
34;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;34
36;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;36
38;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;38
39;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;39
40;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;40
43;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;43
44;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;44
46;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;46
48;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;48
50;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;50
52;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;52
54;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;54
58;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;58
59;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;59
60;М 2(г) Северный автовокзал - ТСК Пушкинский;ТСК Пушкинский - Северный автовокзал;<;NULL;NULL;60
3;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;3
6;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;6
8;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;8
9;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;9
11;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;11
13;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;13
14;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;14
15;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;15
17;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;17
20;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;20
24;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;24
26;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;26
28;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;28
30;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;30
31;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;31
33;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;33
34;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;34
36;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;36
39;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;39
40;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;40
41;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;41
42;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;42
44;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;44
46;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;46
48;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;48
50;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;50
52;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;52
54;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;54
55;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;55
57;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;57
58;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;58
60;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;60
63;М 3(г) ТЭЦ-1 - Белореченский мкрн.;Белореченский мкрн. - ТЭЦ-1;<;NULL;NULL;63
2;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;2
6;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;6
7;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;7
8;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;8
10;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;10
11;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;11
13;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;13
15;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;15
17;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;17
19;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;19
21;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;21
23;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;23
24;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;24
26;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;26
28;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;28
30;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;30
31;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;31
33;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;33
34;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;34
36;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;36
39;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;39
40;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;40
44;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;44
47;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;47
49;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;49
50;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;50
51;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;51
53;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;53
55;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;55
56;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;56
59;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;59
61;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;61
64;М 3(г) ТЭЦ-1 - Белореченский мкрн.;ТЭЦ-1 - Белореченский мкрн.;>;NULL;NULL;64
3;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;3
5;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;5
8;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;8
10;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;10
11;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;11
13;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;13
15;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;15
16;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;16
17;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;17
19;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;19
22;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;22
26;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;26
28;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;28
30;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;30
31;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;31
33;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;33
34;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;34
35;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;35
38;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;38
40;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;40
42;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;42
44;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;44
46;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;46
49;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;49
50;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;50
51;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;51
54;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;54
57;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;57
58;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;58
61;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;61
62;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;62
66;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;66
68;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Белореченский мкрн. - Уфа-АвтоВАЗ;<;NULL;NULL;68
2;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;2
4;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;4
8;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;8
9;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;9
12;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;12
14;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;14
17;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;17
19;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;19
20;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;20
21;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;21
24;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;24
26;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;26
28;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;28
30;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;30
33;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;33
35;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;35
36;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;36
37;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;37
39;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;39
42;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;42
44;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;44
45;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;45
49;М 4(г) Уфа-АвтоВАЗ - Белореченский мкрн.;Уфа-АвтоВАЗ - Белореченский мкрн.;>;NULL;NULL;49
